source_location,destination_location,lat_src,lon_src,lat_dest,lon_dest,distance,day_of_week,hour,is_peak,weather,road_capacity,vehicles,speed,signal_time,travel_time
Chansandra,Belatur,12.982522,77.7605253,12.9975859,77.7559053,0.016,Weekend,20,0,Clear,3000,1127,29.57,0,0.0324653364896855
Chansandra,Belatur,12.982522,77.7605253,12.9975859,77.7559053,0.016,Weekend,21,0,Clear,3000,1378,26.31,0,0.036488027366020526
Chansandra,Belatur,12.982522,77.7605253,12.9975859,77.7559053,0.016,Weekend,22,0,Clear,3000,1302,23.3,0,0.04120171673819742
Chansandra,Belatur,12.982522,77.7605253,12.9975859,77.7559053,0.016,Weekend,23,0,Clear,3000,1239,27.61,0,0.0347700108656284
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,0,0,Clear,2000,196,47.34,0,0.020278833967046894
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,1,0,Clear,2000,367,42.87,0,0.022393282015395383
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,2,0,Clear,2000,303,46.36,0,0.02070750647109577
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,3,0,Clear,2000,261,50.23,0,0.019112084411706153
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,4,0,Clear,2000,323,43.88,0,0.02187784867821331
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,5,0,Clear,2000,208,48.0,0,0.02
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,6,0,Clear,2000,942,30.09,0,0.03190428713858425
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,7,0,Clear,2000,691,39.31,0,0.02442126685321801
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,8,1,Clear,2000,1480,20.35,0,0.04717444717444717
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,9,1,Clear,2000,1848,12.03,0,0.07980049875311722
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,10,1,Clear,2000,1662,18.23,0,0.052660449808008776
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,11,1,Clear,2000,1598,18.93,0,0.05071315372424723
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,12,0,Foggy,2000,1119,13.42,0,0.07153502235469449
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,13,0,Clear,2000,1001,33.16,0,0.02895054282267793
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,14,0,Rainy,2000,934,19.81,0,0.04846037354871278
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,15,0,Cloudy,2000,712,35.06,0,0.02738163148887621
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,16,0,Clear,2000,855,31.47,0,0.030505243088655865
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,17,1,Clear,2000,1705,16.88,0,0.05687203791469195
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,18,1,Clear,2000,1690,16.96,0,0.05660377358490566
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,19,1,Clear,2000,1425,20.26,0,0.04738400789733464
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,20,1,Clear,2000,1467,23.82,0,0.04030226700251889
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,21,1,Clear,2000,1740,14.88,0,0.06451612903225806
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,22,0,Cloudy,2000,957,24.37,0,0.03939269593762823
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekday,23,0,Clear,2000,1157,26.75,0,0.03588785046728972
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,0,0,Cloudy,2000,389,40.85,0,0.02350061199510404
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,1,0,Rainy,2000,154,33.46,0,0.02869097429766886
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,2,0,Clear,2000,322,48.32,0,0.019867549668874173
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,3,0,Clear,2000,338,46.15,0,0.020801733477789817
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,4,0,Clear,2000,149,50.43,0,0.01903628792385485
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,5,0,Clear,2000,256,46.52,0,0.02063628546861565
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,6,0,Clear,2000,1126,31.41,0,0.030563514804202482
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,7,0,Clear,2000,826,34.53,0,0.027801911381407474
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,8,0,Clear,2000,780,36.34,0,0.02641717116125481
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,9,0,Clear,2000,1139,32.08,0,0.029925187032418955
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,10,0,Clear,2000,926,33.7,0,0.028486646884272996
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,11,0,Clear,2000,1163,29.75,0,0.03226890756302521
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,12,0,Clear,2000,800,36.55,0,0.026265389876880988
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,13,0,Clear,2000,920,32.53,0,0.029511220411927448
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,14,0,Rainy,2000,1073,20.17,0,0.047595438770451165
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,15,0,Clear,2000,1046,28.99,0,0.03311486719558469
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,16,0,Clear,2000,941,33.86,0,0.02835203780271707
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,17,0,Clear,2000,1092,30.38,0,0.031599736668861095
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,18,0,Clear,2000,1107,28.86,0,0.033264033264033266
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,19,0,Cloudy,2000,689,32.44,0,0.029593094944512954
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,20,0,Clear,2000,1033,32.71,0,0.02934882298991134
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,21,0,Clear,2000,925,35.95,0,0.026703755215577187
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,22,0,Clear,2000,807,32.18,0,0.02983219390926041
Chansandra,Immadihalli,12.982522,77.7605253,12.9663991,77.762046,0.016,Weekend,23,0,Clear,2000,1168,31.11,0,0.030858244937319187
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,0,0,Clear,3000,413,54.47,0,0.022030475491096015
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,1,0,Clear,3000,542,47.92,0,0.025041736227045076
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,2,0,Rainy,3000,404,35.76,0,0.03355704697986578
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,3,0,Cloudy,3000,218,47.67,0,0.025173064820641914
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,4,0,Clear,3000,423,52.62,0,0.022805017103762832
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,5,0,Rainy,3000,566,32.09,0,0.0373948270489249
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,6,0,Clear,3000,1001,40.95,0,0.029304029304029304
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,7,0,Clear,3000,1259,39.2,0,0.03061224489795918
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,8,1,Clear,3000,2351,18.76,0,0.06396588486140725
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,9,1,Clear,3000,2789,10.96,0,0.1094890510948905
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,10,1,Clear,3000,2360,19.98,0,0.06006006006006006
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,11,1,Clear,3000,2439,22.81,0,0.0526085050416484
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,12,0,Clear,3000,1058,34.6,0,0.034682080924855495
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,13,0,Rainy,3000,1226,26.14,0,0.04590665646518745
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,14,0,Clear,3000,1469,33.36,0,0.03597122302158274
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,15,0,Clear,3000,1797,26.8,0,0.04477611940298507
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,16,0,Clear,3000,1435,34.42,0,0.034863451481696686
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,17,1,Clear,3000,2773,14.46,0,0.08298755186721991
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,18,1,Clear,3000,2243,22.33,0,0.05373936408419168
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,19,1,Clear,3000,2149,22.7,0,0.05286343612334802
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,20,1,Cloudy,3000,2439,12.22,0,0.09819967266775777
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,21,1,Clear,3000,2519,20.46,0,0.05865102639296188
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,22,0,Clear,3000,1063,37.1,0,0.032345013477088944
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekday,23,0,Clear,3000,1267,35.33,0,0.03396546844041891
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,0,0,Clear,3000,220,54.32,0,0.022091310751104563
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,1,0,Clear,3000,249,54.55,0,0.021998166819431716
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,2,0,Clear,3000,452,47.95,0,0.02502606882168926
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,3,0,Clear,3000,257,52.88,0,0.0226928895612708
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,4,0,Clear,3000,259,53.29,0,0.02251829611559392
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,5,0,Cloudy,3000,328,46.64,0,0.025728987993138937
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,6,0,Clear,3000,1084,40.79,0,0.02941897523902918
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,7,0,Clear,3000,976,40.59,0,0.029563932002956393
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,8,0,Clear,3000,923,42.65,0,0.02813599062133646
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,9,0,Clear,3000,1703,27.91,0,0.042995342171264786
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,10,0,Cloudy,3000,1207,32.59,0,0.03682111077017489
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,11,0,Clear,3000,1141,35.95,0,0.03337969401947148
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,12,0,Clear,3000,1268,32.71,0,0.03668602873738917
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,13,0,Clear,3000,1753,33.06,0,0.03629764065335753
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,14,0,Cloudy,3000,1026,36.35,0,0.033012379642365884
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,15,0,Rainy,3000,1619,24.36,0,0.04926108374384237
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,16,0,Clear,3000,920,42.66,0,0.028129395218002815
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,17,0,Clear,3000,1132,35.48,0,0.03382187147688839
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,18,0,Clear,3000,1651,31.22,0,0.03843689942344651
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,19,0,Clear,3000,1145,39.4,0,0.030456852791878174
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,20,0,Clear,3000,1722,30.51,0,0.03933136676499508
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,21,0,Clear,3000,1398,32.98,0,0.03638568829593694
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,22,0,Clear,3000,1646,31.77,0,0.03777148253068933
Chansandra,Dodsworth Layout,12.982522,77.7605253,12.9708022,77.7440554,0.02,Weekend,23,0,Clear,3000,1498,35.42,0,0.03387916431394692
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,0,0,Clear,1000,187,45.95,0,0.007834602829162133
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,1,0,Clear,1000,57,53.15,0,0.006773283160865475
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,2,0,Clear,1000,160,51.24,0,0.00702576112412178
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,3,0,Clear,1000,108,51.8,0,0.00694980694980695
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,4,0,Clear,1000,103,51.6,0,0.0069767441860465115
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,5,0,Clear,1000,121,54.81,0,0.006568144499178983
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,6,0,Clear,1000,581,29.52,0,0.012195121951219513
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,7,0,Clear,1000,378,42.09,0,0.008553100498930861
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,8,1,Clear,1000,712,30.2,0,0.011920529801324502
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,9,1,Clear,1000,892,16.49,0,0.02183141297756216
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,10,1,Clear,1000,718,24.74,0,0.014551333872271626
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,11,1,Clear,1000,808,24.15,0,0.014906832298136646
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,12,0,Clear,1000,545,34.15,0,0.01054172767203514
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,13,0,Clear,1000,477,38.04,0,0.00946372239747634
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,14,0,Clear,1000,327,42.93,0,0.008385744234800839
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,15,0,Clear,1000,462,38.01,0,0.009471191791633781
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,16,0,Rainy,1000,519,24.99,0,0.014405762304921969
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,17,1,Clear,1000,912,17.93,0,0.02007808142777468
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,18,1,Clear,1000,822,20.83,0,0.017282765242438793
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,19,1,Clear,1000,841,19.47,0,0.01848998459167951
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,20,1,Rainy,1000,708,15.54,0,0.02316602316602317
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,21,1,Rainy,1000,942,12.15,0,0.02962962962962963
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,22,0,Rainy,1000,442,26.46,0,0.013605442176870748
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekday,23,0,Clear,1000,548,32.81,0,0.01097226455348979
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,0,0,Clear,1000,139,50.99,0,0.007060207883898804
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,1,0,Clear,1000,154,50.54,0,0.007123070834982192
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,2,0,Clear,1000,158,50.59,0,0.007116030836133623
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,3,0,Clear,1000,168,49.62,0,0.007255139056831923
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,4,0,Clear,1000,143,52.19,0,0.006897873155776969
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,5,0,Clear,1000,53,57.65,0,0.00624457935819601
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,6,0,Rainy,1000,306,31.01,0,0.011609158336020638
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,7,0,Rainy,1000,539,25.35,0,0.014201183431952662
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,8,0,Foggy,1000,405,18.69,0,0.019261637239165328
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,9,0,Clear,1000,488,38.39,0,0.00937744204219849
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,10,0,Rainy,1000,595,20.51,0,0.017552413456850317
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,11,0,Clear,1000,521,36.94,0,0.009745533297238767
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,12,0,Clear,1000,333,40.13,0,0.00897084475454772
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,13,0,Clear,1000,370,39.25,0,0.009171974522292995
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,14,0,Clear,1000,305,44.04,0,0.008174386920980927
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,15,0,Clear,1000,503,35.31,0,0.010195412064570943
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,16,0,Clear,1000,584,33.02,0,0.010902483343428224
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,17,0,Rainy,1000,440,26.04,0,0.013824884792626727
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,18,0,Clear,1000,350,42.36,0,0.0084985835694051
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,19,0,Clear,1000,453,38.17,0,0.009431490699502228
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,20,0,Clear,1000,352,40.64,0,0.008858267716535433
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,21,0,Cloudy,1000,405,34.4,0,0.010465116279069767
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,22,0,Clear,1000,590,33.63,0,0.010704727921498663
Kartik Nagar,Indira Nagar,12.9783896,77.637303,12.9732913,77.6404672,0.006,Weekend,23,0,Clear,1000,346,41.07,0,0.008765522279035792
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,0,0,Cloudy,1000,83,40.45,0,0.019283065512978984
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,1,0,Clear,1000,137,39.43,0,0.019781891960436216
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,2,0,Clear,1000,181,39.53,0,0.019731849228434097
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,3,0,Rainy,1000,193,27.44,0,0.028425655976676383
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,4,0,Rainy,1000,171,30.12,0,0.02589641434262948
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,5,0,Clear,1000,111,47.46,0,0.01643489254108723
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,6,0,Clear,1000,377,33.2,0,0.023493975903614458
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,7,0,Clear,1000,366,37.31,0,0.020905923344947733
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,8,1,Clear,1000,719,20.22,0,0.03857566765578635
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,9,1,Clear,1000,848,17.71,0,0.04404291360813099
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,10,1,Cloudy,1000,786,17.26,0,0.04519119351100811
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,11,1,Clear,1000,919,16.29,0,0.04788213627992634
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,12,0,Cloudy,1000,497,27.47,0,0.028394612304331997
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,13,0,Clear,1000,504,29.47,0,0.02646759416355616
Kartik Nagar,Ulsoor,12.9783896,77.637303,12.9778793,77.6246697,0.013,Weekday,14,0,Clear,1000,525,27.29,0,0.028581898131183586
